contract_id,interconnector_id,from_region,mmsdm_month,quarter,tranche,version_no,units_offered,units_sold,clearing_price,reserve_price
C2020Q3T12,V-SA,VIC1,2022-05,C2020Q3,T12,52,193,77,1713.0,0.0
C2020Q3T12,VIC1-NSW1,NSW1,2022-05,C2020Q3,T12,52,296,112,1023.75,0.0
C2020Q3T12,VIC1-NSW1,VIC1,2022-05,C2020Q3,T12,52,355,135,4901.0,0.0
C2020Q4T03,NSW1-QLD1,NSW1,2021-02,C2020Q4,T03,7,45,45,1451.0,0.0
C2020Q4T03,NSW1-QLD1,QLD1,2021-02,C2020Q4,T03,7,100,100,5985.0,0.0
C2020Q4T03,V-SA,SA1,2021-02,C2020Q4,T03,7,64,64,5635.0,0.0
C2020Q4T03,V-SA,VIC1,2021-02,C2020Q4,T03,7,73,73,3993.5,0.0
C2020Q4T03,VIC1-NSW1,NSW1,2021-02,C2020Q4,T03,7,108,108,2208.0,0.0
C2020Q4T03,VIC1-NSW1,VIC1,2021-02,C2020Q4,T03,7,125,125,4198.0,0.0
C2020Q4T04,NSW1-QLD1,NSW1,2021-02,C2020Q4,T04,12,45,45,750.0,0.0
C2020Q4T04,NSW1-QLD1,QLD1,2021-02,C2020Q4,T04,12,100,100,6384.0,0.0
C2020Q4T04,V-SA,SA1,2021-02,C2020Q4,T04,12,64,64,5741.0,0.0
C2020Q4T04,V-SA,VIC1,2021-02,C2020Q4,T04,12,73,73,2815.2,0.0
C2020Q4T04,VIC1-NSW1,NSW1,2021-02,C2020Q4,T04,12,108,108,1999.0,0.0
C2020Q4T04,VIC1-NSW1,VIC1,2021-02,C2020Q4,T04,12,125,125,4447.87,0.0
C2020Q4T05,NSW1-QLD1,NSW1,2021-09,C2020Q4,T05,14,45,45,875.0,0.0
C2020Q4T05,NSW1-QLD1,QLD1,2021-09,C2020Q4,T05,14,100,100,5858.0,0.0
C2020Q4T05,V-SA,SA1,2021-09,C2020Q4,T05,14,64,64,4933.0,0.0
C2020Q4T05,V-SA,VIC1,2021-09,C2020Q4,T05,14,73,73,1916.88,0.0
C2020Q4T05,VIC1-NSW1,NSW1,2021-09,C2020Q4,T05,14,108,108,2208.0,0.0
C2020Q4T05,VIC1-NSW1,VIC1,2021-09,C2020Q4,T05,14,125,125,4269.96,0.0
C2020Q4T06,NSW1-QLD1,NSW1,2021-03,C2020Q4,T06,26,45,45,675.0,0.0
C2020Q4T06,NSW1-QLD1,QLD1,2021-03,C2020Q4,T06,26,100,100,8650.0,0.0
C2020Q4T06,V-SA,SA1,2021-03,C2020Q4,T06,26,64,64,4416.0,0.0
C2020Q4T06,V-SA,VIC1,2021-03,C2020Q4,T06,26,73,73,2000.0,0.0
C2020Q4T06,VIC1-NSW1,NSW1,2021-03,C2020Q4,T06,26,108,108,2000.0,0.0
C2020Q4T06,VIC1-NSW1,VIC1,2021-03,C2020Q4,T06,26,125,125,4650.0,0.0
C2020Q4T07,NSW1-QLD1,NSW1,2021-02,C2020Q4,T07,29,45,45,590.0,0.0
C2020Q4T07,NSW1-QLD1,QLD1,2021-02,C2020Q4,T07,29,100,100,10150.0,0.0
C2020Q4T07,V-SA,SA1,2021-02,C2020Q4,T07,29,64,64,6889.2,0.0
C2020Q4T07,V-SA,VIC1,2021-02,C2020Q4,T07,29,73,73,1727.0,0.0
C2020Q4T07,VIC1-NSW1,NSW1,2021-02,C2020Q4,T07,29,108,108,2215.0,0.0
C2020Q4T07,VIC1-NSW1,VIC1,2021-02,C2020Q4,T07,29,125,125,5580.0,0.0
C2020Q4T08,NSW1-QLD1,NSW1,2022-05,C2020Q4,T08,13,45,45,600.0,0.0
C2020Q4T08,NSW1-QLD1,QLD1,2022-05,C2020Q4,T08,13,100,100,12806.4,0.0
C2020Q4T08,V-SA,SA1,2022-05,C2020Q4,T08,13,64,64,7955.0,0.0
C2020Q4T08,V-SA,VIC1,2022-05,C2020Q4,T08,13,73,73,1504.0,0.0
C2020Q4T08,VIC1-NSW1,NSW1,2022-05,C2020Q4,T08,13,108,108,2625.0,0.0
C2020Q4T08,VIC1-NSW1,VIC1,2022-05,C2020Q4,T08,13,125,125,6200.0,0.0
C2020Q4T09,NSW1-QLD1,NSW1,2022-05,C2020Q4,T09,33,170,45,675.0,0.0
C2020Q4T09,NSW1-QLD1,QLD1,2022-05,C2020Q4,T09,33,228,100,14200.0,0.0
C2020Q4T09,V-SA,SA1,2022-05,C2020Q4,T09,33,74,64,13751.0,0.0
C2020Q4T09,V-SA,VIC1,2022-05,C2020Q4,T09,33,163,73,1278.4,0.0
C2020Q4T09,VIC1-NSW1,NSW1,2022-05,C2020Q4,T09,33,204,109,3000.0,0.0
C2020Q4T09,VIC1-NSW1,VIC1,2022-05,C2020Q4,T09,33,243,125,5503.0,0.0
C2020Q4T10,NSW1-QLD1,NSW1,2022-05,C2020Q4,T10,45,97,45,700.0,0.0
C2020Q4T10,NSW1-QLD1,QLD1,2022-05,C2020Q4,T10,45,196,103,13598.0,0.0
C2020Q4T10,V-SA,SA1,2022-05,C2020Q4,T10,45,84,64,13823.0,0.0
C2020Q4T10,V-SA,VIC1,2022-05,C2020Q4,T10,45,133,73,1760.0,0.0
C2020Q4T10,VIC1-NSW1,NSW1,2022-05,C2020Q4,T10,45,288,108,2400.0,0.0
C2020Q4T10,VIC1-NSW1,VIC1,2022-05,C2020Q4,T10,45,296,127,6275.0,0.0
C2020Q4T11,NSW1-QLD1,NSW1,2022-05,C2020Q4,T11,52,193,45,701.23,0.0
C2020Q4T11,NSW1-QLD1,QLD1,2022-05,C2020Q4,T11,52,222,110,10878.4,0.0
C2020Q4T11,V-SA,SA1,2022-05,C2020Q4,T11,52,94,64,8001.2,0.0
C2020Q4T11,V-SA,VIC1,2022-05,C2020Q4,T11,52,168,73,1795.2,0.0
C2020Q4T11,VIC1-NSW1,NSW1,2022-05,C2020Q4,T11,52,234,113,2208.0,0.0
C2020Q4T11,VIC1-NSW1,VIC1,2022-05,C2020Q4,T11,52,340,130,5875.0,0.0
C2020Q4T12,NSW1-QLD1,NSW1,2022-05,C2020Q4,T12,32,157,55,804.0,0.0
C2020Q4T12,NSW1-QLD1,QLD1,2022-05,C2020Q4,T12,32,210,100,10450.0,0.0
C2020Q4T12,V-SA,SA1,2022-05,C2020Q4,T12,32,91,66,6500.85,0.0
C2020Q4T12,V-SA,VIC1,2022-05,C2020Q4,T12,32,97,77,3000.33,0.0
C2020Q4T12,VIC1-NSW1,NSW1,2022-05,C2020Q4,T12,32,222,112,2755.0,0.0
C2020Q4T12,VIC1-NSW1,VIC1,2022-05,C2020Q4,T12,32,285,126,4500.0,0.0
C2021Q1T02,NSW1-QLD1,NSW1,2021-02,C2021Q1,T02,7,45,45,4150.0,0.0
C2021Q1T02,NSW1-QLD1,QLD1,2021-02,C2021Q1,T02,7,100,100,6541.44,0.0
C2021Q1T02,V-SA,SA1,2021-02,C2021Q1,T02,7,64,64,6783.42,0.0
C2021Q1T02,V-SA,VIC1,2021-02,C2021Q1,T02,7,73,73,10800.0,0.0
C2021Q1T02,VIC1-NSW1,NSW1,2021-02,C2021Q1,T02,7,108,108,4444.0,0.0
C2021Q1T02,VIC1-NSW1,VIC1,2021-02,C2021Q1,T02,7,125,125,5362.0,0.0
C2021Q1T03,NSW1-QLD1,NSW1,2021-02,C2021Q1,T03,12,45,45,4150.0,0.0
C2021Q1T03,NSW1-QLD1,QLD1,2021-02,C2021Q1,T03,12,100,100,9089.84,0.0
C2021Q1T03,V-SA,SA1,2021-02,C2021Q1,T03,12,64,64,8140.0,0.0
C2021Q1T03,V-SA,VIC1,2021-02,C2021Q1,T03,12,73,73,8100.94,0.0
C2021Q1T03,VIC1-NSW1,NSW1,2021-02,C2021Q1,T03,12,108,108,4428.0,0.0
C2021Q1T03,VIC1-NSW1,VIC1,2021-02,C2021Q1,T03,12,125,125,5616.0,0.0
C2021Q1T04,NSW1-QLD1,NSW1,2021-09,C2021Q1,T04,14,45,45,3650.0,0.0
C2021Q1T04,NSW1-QLD1,QLD1,2021-09,C2021Q1,T04,14,100,100,8554.0,0.0
C2021Q1T04,V-SA,SA1,2021-09,C2021Q1,T04,14,64,64,4933.0,0.0
C2021Q1T04,V-SA,VIC1,2021-09,C2021Q1,T04,14,73,73,7128.0,0.0
C2021Q1T04,VIC1-NSW1,NSW1,2021-09,C2021Q1,T04,14,108,108,3780.0,0.0
C2021Q1T04,VIC1-NSW1,VIC1,2021-09,C2021Q1,T04,14,125,125,5362.0,0.0
C2021Q1T05,NSW1-QLD1,NSW1,2021-03,C2021Q1,T05,26,45,45,3320.0,0.0
C2021Q1T05,NSW1-QLD1,QLD1,2021-03,C2021Q1,T05,26,100,100,10692.5,0.0
C2021Q1T05,V-SA,SA1,2021-03,C2021Q1,T05,26,64,64,5372.4,0.0
C2021Q1T05,V-SA,VIC1,2021-03,C2021Q1,T05,26,73,73,6480.0,0.0
C2021Q1T05,VIC1-NSW1,NSW1,2021-03,C2021Q1,T05,26,108,108,4150.0,0.0
C2021Q1T05,VIC1-NSW1,VIC1,2021-03,C2021Q1,T05,26,125,125,4875.0,0.0
C2021Q1T06,NSW1-QLD1,NSW1,2021-02,C2021Q1,T06,29,45,45,3070.0,0.0
C2021Q1T06,NSW1-QLD1,QLD1,2021-02,C2021Q1,T06,29,100,100,11745.0,0.0
C2021Q1T06,V-SA,SA1,2021-02,C2021Q1,T06,29,64,64,5372.4,0.0
C2021Q1T06,V-SA,VIC1,2021-02,C2021Q1,T06,29,73,73,5184.0,0.0
C2021Q1T06,VIC1-NSW1,NSW1,2021-02,C2021Q1,T06,29,108,108,4320.0,0.0
C2021Q1T06,VIC1-NSW1,VIC1,2021-02,C2021Q1,T06,29,125,125,4791.0,0.0
C2021Q1T07,NSW1-QLD1,NSW1,2022-05,C2021Q1,T07,13,45,45,3175.0,0.0
C2021Q1T07,NSW1-QLD1,QLD1,2022-05,C2021Q1,T07,13,100,100,13335.0,0.0
C2021Q1T07,V-SA,SA1,2022-05,C2021Q1,T07,13,64,64,6178.26,0.0
C2021Q1T07,V-SA,VIC1,2022-05,C2021Q1,T07,13,73,73,5961.6,0.0
C2021Q1T07,VIC1-NSW1,NSW1,2022-05,C2021Q1,T07,13,108,108,6975.0,0.0
C2021Q1T07,VIC1-NSW1,VIC1,2022-05,C2021Q1,T07,13,125,125,5500.0,0.0
C2021Q1T08,NSW1-QLD1,NSW1,2022-05,C2021Q1,T08,33,69,45,2500.0,0.0
C2021Q1T08,NSW1-QLD1,QLD1,2022-05,C2021Q1,T08,33,256,100,13517.0,0.0
C2021Q1T08,V-SA,SA1,2022-05,C2021Q1,T08,33,78,64,7413.91,0.0
C2021Q1T08,V-SA,VIC1,2022-05,C2021Q1,T08,33,89,73,2666.0,0.0
C2021Q1T08,VIC1-NSW1,NSW1,2022-05,C2021Q1,T08,33,137,119,8718.75,0.0
C2021Q1T08,VIC1-NSW1,VIC1,2022-05,C2021Q1,T08,33,313,125,5620.0,0.0
C2021Q1T09,NSW1-QLD1,NSW1,2022-05,C2021Q1,T09,45,62,45,1750.0,0.0
C2021Q1T09,NSW1-QLD1,QLD1,2022-05,C2021Q1,T09,45,185,100,17058.0,0.0
C2021Q1T09,V-SA,SA1,2022-05,C2021Q1,T09,45,119,64,7828.0,0.0
C2021Q1T09,V-SA,VIC1,2022-05,C2021Q1,T09,45,103,73,4532.0,0.0
C2021Q1T09,VIC1-NSW1,NSW1,2022-05,C2021Q1,T09,45,241,108,7560.0,0.0
C2021Q1T09,VIC1-NSW1,VIC1,2022-05,C2021Q1,T09,45,245,146,7218.66,0.0
C2021Q1T10,NSW1-QLD1,NSW1,2022-05,C2021Q1,T10,52,76,45,1500.0,0.0
C2021Q1T10,NSW1-QLD1,QLD1,2022-05,C2021Q1,T10,52,245,100,19700.0,0.0
C2021Q1T10,V-SA,SA1,2022-05,C2021Q1,T10,52,119,64,7137.0,0.0
C2021Q1T10,V-SA,VIC1,2022-05,C2021Q1,T10,52,118,73,4666.0,0.0
C2021Q1T10,VIC1-NSW1,NSW1,2022-05,C2021Q1,T10,52,146,108,7501.0,0.0
C2021Q1T10,VIC1-NSW1,VIC1,2022-05,C2021Q1,T10,52,250,125,7940.53,0.0
C2021Q1T11,NSW1-QLD1,NSW1,2022-05,C2021Q1,T11,32,79,45,1755.0,0.0
C2021Q1T11,NSW1-QLD1,QLD1,2022-05,C2021Q1,T11,32,150,100,19785.0,0.0
C2021Q1T11,V-SA,SA1,2022-05,C2021Q1,T11,32,89,64,6750.0,0.0
C2021Q1T11,V-SA,VIC1,2022-05,C2021Q1,T11,32,93,73,5500.0,0.0
C2021Q1T11,VIC1-NSW1,NSW1,2022-05,C2021Q1,T11,32,188,108,8500.93,0.0
C2021Q1T11,VIC1-NSW1,VIC1,2022-05,C2021Q1,T11,32,175,125,6975.0,0.0
C2021Q1T12,NSW1-QLD1,NSW1,2022-05,C2021Q1,T12,22,83,55,2104.0,0.0
C2021Q1T12,NSW1-QLD1,QLD1,2022-05,C2021Q1,T12,22,155,100,21956.0,0.0
C2021Q1T12,V-SA,SA1,2022-05,C2021Q1,T12,22,96,66,7500.0,0.0
C2021Q1T12,V-SA,VIC1,2022-05,C2021Q1,T12,22,137,77,5500.0,0.0
C2021Q1T12,VIC1-NSW1,NSW1,2022-05,C2021Q1,T12,22,222,112,6375.69,0.0
C2021Q1T12,VIC1-NSW1,VIC1,2022-05,C2021Q1,T12,22,170,125,9000.0,0.0
C2021Q2T01,NSW1-QLD1,NSW1,2021-02,C2021Q2,T01,7,45,45,915.0,0.0
C2021Q2T01,NSW1-QLD1,QLD1,2021-02,C2021Q2,T01,7,100,100,7226.0,0.0
C2021Q2T01,V-SA,SA1,2021-02,C2021Q2,T01,7,64,64,5494.06,0.0
C2021Q2T01,V-SA,VIC1,2021-02,C2021Q2,T01,7,73,73,3399.1,0.0
C2021Q2T01,VIC1-NSW1,NSW1,2021-02,C2021Q2,T01,7,108,108,2184.0,0.0
C2021Q2T01,VIC1-NSW1,VIC1,2021-02,C2021Q2,T01,7,125,125,4026.0,0.0
C2021Q2T02,NSW1-QLD1,NSW1,2021-02,C2021Q2,T02,12,45,45,427.02,0.0
C2021Q2T02,NSW1-QLD1,QLD1,2021-02,C2021Q2,T02,12,100,100,7332.97,0.0
C2021Q2T02,V-SA,SA1,2021-02,C2021Q2,T02,12,64,64,5494.0,0.0
C2021Q2T02,V-SA,VIC1,2021-02,C2021Q2,T02,12,73,73,2730.0,0.0
C2021Q2T02,VIC1-NSW1,NSW1,2021-02,C2021Q2,T02,12,108,108,2184.0,0.0
C2021Q2T02,VIC1-NSW1,VIC1,2021-02,C2021Q2,T02,12,125,125,4306.0,0.0
C2021Q2T03,NSW1-QLD1,NSW1,2021-09,C2021Q2,T03,14,45,45,387.0,0.0
C2021Q2T03,NSW1-QLD1,QLD1,2021-09,C2021Q2,T03,14,100,100,7316.0,0.0
C2021Q2T03,V-SA,SA1,2021-09,C2021Q2,T03,14,64,64,4933.0,0.0
C2021Q2T03,V-SA,VIC1,2021-09,C2021Q2,T03,14,73,73,1885.0,0.0
C2021Q2T03,VIC1-NSW1,NSW1,2021-09,C2021Q2,T03,14,108,108,1856.0,0.0
C2021Q2T03,VIC1-NSW1,VIC1,2021-09,C2021Q2,T03,14,125,125,4026.0,0.0
C2021Q2T04,NSW1-QLD1,NSW1,2021-03,C2021Q2,T04,26,45,45,300.0,0.0
C2021Q2T04,NSW1-QLD1,QLD1,2021-03,C2021Q2,T04,26,100,100,9001.0,0.0
C2021Q2T04,V-SA,SA1,2021-03,C2021Q2,T04,26,64,64,4368.0,0.0
C2021Q2T04,V-SA,VIC1,2021-03,C2021Q2,T04,26,73,73,2149.0,0.0
C2021Q2T04,VIC1-NSW1,NSW1,2021-03,C2021Q2,T04,26,108,108,1638.0,0.0
C2021Q2T04,VIC1-NSW1,VIC1,2021-03,C2021Q2,T04,26,125,125,4350.0,0.0
C2021Q2T05,NSW1-QLD1,NSW1,2021-02,C2021Q2,T05,29,45,45,218.4,0.0
C2021Q2T05,NSW1-QLD1,QLD1,2021-02,C2021Q2,T05,29,100,100,10000.0,0.0
C2021Q2T05,V-SA,SA1,2021-02,C2021Q2,T05,29,64,64,6592.8,0.0
C2021Q2T05,V-SA,VIC1,2021-02,C2021Q2,T05,29,73,73,2184.0,0.0
C2021Q2T05,VIC1-NSW1,NSW1,2021-02,C2021Q2,T05,29,108,108,1650.0,0.0
C2021Q2T05,VIC1-NSW1,VIC1,2021-02,C2021Q2,T05,29,125,125,5220.0,0.0
C2021Q2T06,NSW1-QLD1,NSW1,2022-05,C2021Q2,T06,13,45,45,226.0,0.0
C2021Q2T06,NSW1-QLD1,QLD1,2022-05,C2021Q2,T06,13,100,100,11003.0,0.0
C2021Q2T06,V-SA,SA1,2022-05,C2021Q2,T06,13,64,64,7005.05,0.0
C2021Q2T06,V-SA,VIC1,2022-05,C2021Q2,T06,13,73,73,1528.8,0.0
C2021Q2T06,VIC1-NSW1,NSW1,2022-05,C2021Q2,T06,13,108,108,1659.84,0.0
C2021Q2T06,VIC1-NSW1,VIC1,2022-05,C2021Q2,T06,13,125,125,6200.0,0.0
C2021Q2T07,NSW1-QLD1,NSW1,2022-05,C2021Q2,T07,33,89,45,150.0,0.0
C2021Q2T07,NSW1-QLD1,QLD1,2022-05,C2021Q2,T07,33,159,100,10679.76,0.0
C2021Q2T07,V-SA,SA1,2022-05,C2021Q2,T07,33,74,64,10507.57,0.0
C2021Q2T07,V-SA,VIC1,2022-05,C2021Q2,T07,33,147,73,1509.0,0.0
C2021Q2T07,VIC1-NSW1,NSW1,2022-05,C2021Q2,T07,33,144,108,1706.0,0.0
C2021Q2T07,VIC1-NSW1,VIC1,2022-05,C2021Q2,T07,33,189,125,4793.0,0.0
C2021Q2T08,NSW1-QLD1,NSW1,2022-05,C2021Q2,T08,45,65,45,114.4,0.0
C2021Q2T08,NSW1-QLD1,QLD1,2022-05,C2021Q2,T08,45,180,100,10893.35,0.0
C2021Q2T08,V-SA,SA1,2022-05,C2021Q2,T08,45,64,64,8616.2,0.0
C2021Q2T08,V-SA,VIC1,2022-05,C2021Q2,T08,45,128,73,1131.75,0.0
C2021Q2T08,VIC1-NSW1,NSW1,2022-05,C2021Q2,T08,45,217,108,1000.85,0.0
C2021Q2T08,VIC1-NSW1,VIC1,2022-05,C2021Q2,T08,45,235,125,6216.0,0.0
C2021Q2T09,NSW1-QLD1,NSW1,2022-05,C2021Q2,T09,52,65,45,140.19,0.0
C2021Q2T09,NSW1-QLD1,QLD1,2022-05,C2021Q2,T09,52,200,120,12000.0,0.0
C2021Q2T09,V-SA,SA1,2022-05,C2021Q2,T09,52,121,64,3500.79,0.0
C2021Q2T09,V-SA,VIC1,2022-05,C2021Q2,T09,52,163,73,1711.0,0.0
C2021Q2T09,VIC1-NSW1,NSW1,2022-05,C2021Q2,T09,52,153,108,982.8,0.0
C2021Q2T09,VIC1-NSW1,VIC1,2022-05,C2021Q2,T09,52,237,135,5416.0,0.0
C2021Q2T10,NSW1-QLD1,NSW1,2022-05,C2021Q2,T10,32,45,45,160.36,0.0
C2021Q2T10,NSW1-QLD1,QLD1,2022-05,C2021Q2,T10,32,175,100,11750.0,0.0
C2021Q2T10,V-SA,SA1,2022-05,C2021Q2,T10,32,109,64,3850.0,0.0
C2021Q2T10,V-SA,VIC1,2022-05,C2021Q2,T10,32,108,73,1780.0,0.0
C2021Q2T10,VIC1-NSW1,NSW1,2022-05,C2021Q2,T10,32,199,108,1300.84,0.0
C2021Q2T10,VIC1-NSW1,VIC1,2022-05,C2021Q2,T10,32,205,125,4007.84,0.0
C2021Q2T11,NSW1-QLD1,NSW1,2022-05,C2021Q2,T11,22,45,45,253.0,0.0
C2021Q2T11,NSW1-QLD1,QLD1,2022-05,C2021Q2,T11,22,155,100,13100.0,0.0
C2021Q2T11,V-SA,SA1,2022-05,C2021Q2,T11,22,114,64,4790.09,0.0
C2021Q2T11,V-SA,VIC1,2022-05,C2021Q2,T11,22,133,73,1601.0,0.0
C2021Q2T11,VIC1-NSW1,NSW1,2022-05,C2021Q2,T11,22,224,108,1365.88,0.0
C2021Q2T11,VIC1-NSW1,VIC1,2022-05,C2021Q2,T11,22,195,125,5354.0,0.0
C2021Q2T12,NSW1-QLD1,NSW1,2023-12,C2021Q2,T12,15,61,55,354.0,0.0
C2021Q2T12,NSW1-QLD1,QLD1,2023-12,C2021Q2,T12,15,246,110,10087.0,0.0
C2021Q2T12,V-SA,SA1,2023-12,C2021Q2,T12,15,117,70,4654.0,0.0
C2021Q2T12,V-SA,VIC1,2023-12,C2021Q2,T12,15,174,77,2054.0,0.0
C2021Q2T12,VIC1-NSW1,NSW1,2023-12,C2021Q2,T12,15,372,112,480.79,0.0
C2021Q2T12,VIC1-NSW1,VIC1,2023-12,C2021Q2,T12,15,258,125,8004.0,0.0
C2021Q3T01,NSW1-QLD1,NSW1,2021-02,C2021Q3,T01,12,45,45,502.0,0.0
C2021Q3T01,NSW1-QLD1,QLD1,2021-02,C2021Q3,T01,12,100,100,10228.2,0.0
C2021Q3T01,V-SA,SA1,2021-02,C2021Q3,T01,12,64,64,9568.8,0.0
C2021Q3T01,V-SA,VIC1,2021-02,C2021Q3,T01,12,73,73,2760.0,0.0
C2021Q3T01,VIC1-NSW1,NSW1,2021-02,C2021Q3,T01,12,108,108,2208.0,0.0
C2021Q3T01,VIC1-NSW1,VIC1,2021-02,C2021Q3,T01,12,125,125,5918.4,0.0
C2021Q3T02,NSW1-QLD1,NSW1,2021-09,C2021Q3,T02,14,45,45,800.0,0.0
C2021Q3T02,NSW1-QLD1,QLD1,2021-09,C2021Q3,T02,14,100,100,6003.0,0.0
C2021Q3T02,V-SA,SA1,2021-09,C2021Q3,T02,14,64,64,6315.41,0.0
C2021Q3T02,V-SA,VIC1,2021-09,C2021Q3,T02,14,73,73,2525.0,0.0
C2021Q3T02,VIC1-NSW1,NSW1,2021-09,C2021Q3,T02,14,108,108,1975.0,0.0
C2021Q3T02,VIC1-NSW1,VIC1,2021-09,C2021Q3,T02,14,125,125,5602.0,0.0
C2021Q3T03,NSW1-QLD1,NSW1,2021-03,C2021Q3,T03,26,45,45,800.0,0.0
C2021Q3T03,NSW1-QLD1,QLD1,2021-03,C2021Q3,T03,26,100,100,7729.0,0.0
C2021Q3T03,V-SA,SA1,2021-03,C2021Q3,T03,26,64,64,6315.41,0.0
C2021Q3T03,V-SA,VIC1,2021-03,C2021Q3,T03,26,73,73,2272.5,0.0
C2021Q3T03,VIC1-NSW1,NSW1,2021-03,C2021Q3,T03,26,108,108,1656.0,0.0
C2021Q3T03,VIC1-NSW1,VIC1,2021-03,C2021Q3,T03,26,125,125,5681.66,0.0
C2021Q3T04,NSW1-QLD1,NSW1,2021-02,C2021Q3,T04,29,45,45,800.0,0.0
C2021Q3T04,NSW1-QLD1,QLD1,2021-02,C2021Q3,T04,29,100,100,9001.0,0.0
C2021Q3T04,V-SA,SA1,2021-02,C2021Q3,T04,29,64,64,9967.0,0.0
C2021Q3T04,V-SA,VIC1,2021-02,C2021Q3,T04,29,73,73,1750.0,0.0
C2021Q3T04,VIC1-NSW1,NSW1,2021-02,C2021Q3,T04,29,108,108,1650.0,0.0
C2021Q3T04,VIC1-NSW1,VIC1,2021-02,C2021Q3,T04,29,125,125,5681.66,0.0
C2021Q3T05,NSW1-QLD1,NSW1,2022-05,C2021Q3,T05,13,45,45,800.0,0.0
C2021Q3T05,NSW1-QLD1,QLD1,2022-05,C2021Q3,T05,13,100,100,11542.0,0.0
C2021Q3T05,V-SA,SA1,2022-05,C2021Q3,T05,13,64,64,9967.0,0.0
C2021Q3T05,V-SA,VIC1,2022-05,C2021Q3,T05,13,73,73,1662.5,0.0
C2021Q3T05,VIC1-NSW1,NSW1,2022-05,C2021Q3,T05,13,108,108,1650.0,0.0
C2021Q3T05,VIC1-NSW1,VIC1,2022-05,C2021Q3,T05,13,125,125,6200.0,0.0
C2021Q3T06,NSW1-QLD1,NSW1,2022-05,C2021Q3,T06,33,48,45,245.0,0.0
C2021Q3T06,NSW1-QLD1,QLD1,2022-05,C2021Q3,T06,33,171,100,11542.0,0.0
C2021Q3T06,V-SA,SA1,2022-05,C2021Q3,T06,33,74,64,10005.0,0.0
C2021Q3T06,V-SA,VIC1,2022-05,C2021Q3,T06,33,119,73,1413.12,0.0
C2021Q3T06,VIC1-NSW1,NSW1,2022-05,C2021Q3,T06,33,187,108,1656.0,0.0
C2021Q3T06,VIC1-NSW1,VIC1,2022-05,C2021Q3,T06,33,183,125,5420.0,0.0
C2021Q3T07,NSW1-QLD1,NSW1,2022-05,C2021Q3,T07,45,45,45,200.0,0.0
C2021Q3T07,NSW1-QLD1,QLD1,2022-05,C2021Q3,T07,45,180,100,11772.84,0.0
C2021Q3T07,V-SA,SA1,2022-05,C2021Q3,T07,45,64,64,10205.1,0.0
C2021Q3T07,V-SA,VIC1,2022-05,C2021Q3,T07,45,128,73,1550.0,0.0
C2021Q3T07,VIC1-NSW1,NSW1,2022-05,C2021Q3,T07,45,208,108,993.6,0.0
C2021Q3T07,VIC1-NSW1,VIC1,2022-05,C2021Q3,T07,45,240,125,7500.0,0.0
C2021Q3T08,NSW1-QLD1,NSW1,2022-05,C2021Q3,T08,52,45,45,312.0,0.0
C2021Q3T08,NSW1-QLD1,QLD1,2022-05,C2021Q3,T08,52,215,100,10086.0,0.0
C2021Q3T08,V-SA,SA1,2022-05,C2021Q3,T08,52,114,64,3571.78,0.0
C2021Q3T08,V-SA,VIC1,2022-05,C2021Q3,T08,52,215,73,1695.75,0.0
C2021Q3T08,VIC1-NSW1,NSW1,2022-05,C2021Q3,T08,52,197,108,1032.0,0.0
C2021Q3T08,VIC1-NSW1,VIC1,2022-05,C2021Q3,T08,52,219,135,6601.0,0.0
C2021Q3T09,NSW1-QLD1,NSW1,2022-05,C2021Q3,T09,32,45,45,252.0,0.0
C2021Q3T09,NSW1-QLD1,QLD1,2022-05,C2021Q3,T09,32,180,100,12950.12,0.0
C2021Q3T09,V-SA,SA1,2022-05,C2021Q3,T09,32,109,64,4504.0,0.0
C2021Q3T09,V-SA,VIC1,2022-05,C2021Q3,T09,32,113,73,1600.94,0.0
C2021Q3T09,VIC1-NSW1,NSW1,2022-05,C2021Q3,T09,32,247,108,1304.0,0.0
C2021Q3T09,VIC1-NSW1,VIC1,2022-05,C2021Q3,T09,32,185,125,4500.0,0.0
C2021Q3T10,NSW1-QLD1,NSW1,2022-05,C2021Q3,T10,22,45,45,254.0,0.0
C2021Q3T10,NSW1-QLD1,QLD1,2022-05,C2021Q3,T10,22,155,100,12302.5,0.0
C2021Q3T10,V-SA,SA1,2022-05,C2021Q3,T10,22,114,64,5250.0,0.0
C2021Q3T10,V-SA,VIC1,2022-05,C2021Q3,T10,22,174,73,1601.0,0.0
C2021Q3T10,VIC1-NSW1,NSW1,2022-05,C2021Q3,T10,22,257,108,1389.0,0.0
C2021Q3T10,VIC1-NSW1,VIC1,2022-05,C2021Q3,T10,22,179,125,5625.0,0.0
C2021Q3T11,NSW1-QLD1,NSW1,2023-12,C2021Q3,T11,15,45,45,417.47,0.0
C2021Q3T11,NSW1-QLD1,QLD1,2023-12,C2021Q3,T11,15,245,103,10790.21,0.0
C2021Q3T11,V-SA,SA1,2023-12,C2021Q3,T11,15,112,64,5321.0,0.0
C2021Q3T11,V-SA,VIC1,2023-12,C2021Q3,T11,15,199,73,2455.0,0.0
C2021Q3T11,VIC1-NSW1,NSW1,2023-12,C2021Q3,T11,15,266,108,500.44,0.0
C2021Q3T11,VIC1-NSW1,VIC1,2023-12,C2021Q3,T11,15,275,125,7700.0,0.0
