quarter,model_risk_discount,liquidity_discount,total_discount,discount_shortfall,mape_actual_per_unit,mape_clearing_price,weighted_score
C2025Q3,0.08,0.1,0.18,0.0,17.999980711026435,170.4687534276131,78.9874897976611
C2025Q3,0.09,0.1,0.19,0.0,18.99999079762932,170.38398246420738,79.55358746426054
C2025Q3,0.1,0.09,0.19,0.0,18.99999079762932,170.38398246420738,79.55358746426054
C2025Q3,0.1,0.1,0.2,0.0,20.00000010109945,170.2352179760421,80.09408725107652
C2025Q4,0.05,0.05,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.09,0.01,0.09999999999999999,1.3877787807814457e-17,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.02,0.08,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.1,0.0,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.03,0.07,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.0,0.1,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.08,0.02,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.01,0.09,0.09999999999999999,1.3877787807814457e-17,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.06,0.04,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.07,0.03,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.04,0.06,0.1,0.0,10.000004371702058,101.98837210716492,46.79535146588721
C2025Q4,0.04,0.07,0.11000000000000001,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.01,0.1,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.05,0.06,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.06,0.05,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.02,0.09,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.07,0.04,0.11000000000000001,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.09,0.02,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.08,0.03,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.03,0.08,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.1,0.01,0.11,0.0,10.999985794398453,101.08666543304305,47.03465764985629
C2025Q4,0.06,0.06,0.12,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.09,0.03,0.12,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.05,0.07,0.12000000000000001,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.04,0.08,0.12,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.1,0.02,0.12000000000000001,0.0,11.99999940984954,100.19072398259367,47.2762892389472
